epoch,raw_data_sleepMat,PulseOximeter_results
1473818376648,9260,102
1473818376668,9288,102
1473818376688,9311,102
1473818376708,9349,102
1473818376728,9394,102
1473818376748,9416,102
1473818376768,9437,102
1473818376788,9443,102
1473818376808,9462,102
1473818376828,9480,102
1473818376848,9481,102
1473818376868,9476,102
1473818376888,9483,102
1473818376908,9516,102
1473818376928,9538,102
1473818376948,9573,102
1473818376968,9585,102
1473818376988,9556,102
1473818377008,9540,103
1473818377028,9513,103
1473818377048,9490,103
1473818377068,9492,103
1473818377088,9483,103
1473818377108,9476,103
1473818377128,9496,103
1473818377148,9515,103
1473818377168,9537,103
1473818377188,9551,103
1473818377208,9576,103
1473818377228,9589,103
1473818377248,9600,103
1473818377268,9613,103
1473818377288,9660,103
1473818377308,9703,103
1473818377328,9736,103
1473818377348,9753,103
1473818377368,9770,103
1473818377388,9787,103
1473818377408,9808,103
1473818377428,9796,103
1473818377448,9774,103
1473818377468,9781,103
1473818377488,9813,103
1473818377508,9824,103
1473818377528,9869,103
1473818377548,9898,103
1473818377568,9897,103
1473818377588,9888,103
1473818377608,9860,103
1473818377628,9833,103
1473818377648,9805,103
1473818377668,9789,103
1473818377688,9772,103
1473818377708,9759,103
1473818377728,9753,103
1473818377748,9757,103
1473818377768,9746,103
1473818377788,9761,103
1473818377808,9762,103
1473818377828,9756,103
1473818377848,9761,103
1473818377868,9751,103
1473818377888,9773,103
1473818377908,9816,103
1473818377928,9829,103
1473818377948,9833,103
1473818377968,9814,103
1473818377988,9821,103
1473818378008,9828,103
1473818378028,9808,103
1473818378048,9780,103
1473818378068,9774,103
1473818378088,9784,103
1473818378108,9767,103
1473818378128,9798,103
1473818378148,9809,103
1473818378168,9785,103
1473818378188,9763,103
1473818378208,9703,103
1473818378228,9645,103
1473818378248,9628,103
1473818378268,9592,103
1473818378288,9571,103
1473818378308,9556,103
1473818378328,9546,103
1473818378348,9537,103
1473818378368,9535,103
1473818378388,9527,103
1473818378408,9526,103
1473818378428,9512,103
1473818378448,9500,103
1473818378468,9487,103
1473818378488,9490,103
1473818378508,9504,103
1473818378528,9513,103
1473818378548,9518,103
1473818378568,9514,103
1473818378588,9512,103
1473818378608,9531,103
1473818378628,9512,103
1473818378648,9480,103
1473818378668,9478,103
1473818378688,9479,103
1473818378708,9492,103
1473818378728,9528,103
1473818378748,9539,103
1473818378768,9518,103
1473818378788,9490,103
1473818378808,9446,103
1473818378828,9393,103
1473818378848,9371,103
1473818378868,9353,103
1473818378888,9332,103
1473818378908,9322,103
1473818378928,9320,103
1473818378948,9309,103
1473818378968,9315,103
1473818378988,9322,103
1473818379008,9321,103
1473818379028,9332,103
1473818379048,9318,103
1473818379068,9316,103
1473818379088,9318,103
1473818379108,9331,103
1473818379128,9361,103
1473818379148,9369,103
1473818379168,9369,103
1473818379188,9356,103
1473818379208,9370,103
1473818379228,9370,103
1473818379248,9348,103
1473818379268,9346,103
1473818379288,9353,103
1473818379308,9357,103
1473818379328,9396,103
1473818379348,9417,103
1473818379368,9404,103
1473818379388,9373,103
1473818379408,9330,103
1473818379428,9296,103
1473818379448,9270,103
1473818379468,9254,103
1473818379488,9239,103
1473818379508,9218,103
1473818379528,9210,103
1473818379548,9209,103
1473818379568,9215,103
1473818379588,9203,103
1473818379608,9179,103
1473818379628,9216,103
1473818379648,9195,103
1473818379668,9186,103
1473818379688,9240,103
1473818379708,9258,103
1473818379728,9286,103
1473818379748,9299,103
1473818379768,9300,103
1473818379788,9312,103
1473818379808,9312,103
1473818379828,9325,103
1473818379848,9314,103
1473818379868,9329,103
1473818379888,9358,103
1473818379908,9365,103
1473818379928,9409,103
1473818379948,9420,103
1473818379968,9395,103
1473818379988,9371,103
1473818380008,9330,103
1473818380028,9316,103
1473818380048,9307,103
1473818380068,9278,103
1473818380088,9271,103
1473818380108,9274,103
1473818380128,9288,103
1473818380148,9308,103
1473818380168,9324,103
1473818380188,9329,103
1473818380208,9341,103
1473818380228,9313,103
1473818380248,9372,103
1473818380268,9428,103
1473818380288,9456,103
1473818380308,9501,103
1473818380328,9517,103
1473818380348,9553,103
1473818380368,9576,103
1473818380388,9603,103
1473818380408,9627,103
1473818380428,9620,103
1473818380448,9640,103
1473818380468,9675,103
1473818380488,9699,103
1473818380508,9745,103
1473818380528,9775,103
1473818380548,9775,103
1473818380568,9769,103
1473818380588,9747,103
1473818380608,9715,103
1473818380628,9696,103
1473818380648,9686,103
1473818380668,9675,103
1473818380688,9665,103
1473818380708,9676,103
1473818380728,9687,103
1473818380748,9695,103
1473818380768,9712,103
1473818380788,9707,103
1473818380808,9706,103
1473818380828,9701,103
1473818380848,9709,103
1473818380868,9748,103
1473818380888,9773,103
1473818380908,9788,103
1473818380928,9805,103
1473818380948,9806,103
1473818380968,9826,103
1473818380988,9827,103
1473818381008,9808,103
1473818381028,9800,103
1473818381048,9816,103
1473818381068,9836,103
1473818381088,9849,103
1473818381108,9889,103
1473818381128,9871,103
1473818381148,9847,103
1473818381168,9823,103
1473818381188,9784,103
1473818381208,9753,103
1473818381228,9732,103
1473818381248,9705,103
1473818381268,9685,103
1473818381288,9673,103
1473818381308,9677,103
1473818381328,9674,103
1473818381348,9677,103
1473818381368,9679,103
1473818381388,9672,103
1473818381408,9656,103
1473818381428,9656,103
1473818381448,9643,103
1473818381468,9672,103
1473818381488,9697,103
1473818381508,9697,103
1473818381528,9677,103
1473818381548,9657,103
1473818381568,9668,103
1473818381588,9666,103
1473818381608,9658,103
1473818381628,9649,103
1473818381648,9661,103
1473818381668,9652,103
1473818381688,9687,103
1473818381708,9696,103
1473818381728,9685,103
1473818381748,9642,103
1473818381768,9583,103
1473818381788,9541,103
1473818381808,9515,103
1473818381828,9495,103
1473818381848,9490,103
1473818381868,9463,103
1473818381888,9464,103
1473818381908,9454,103
1473818381928,9460,103
1473818381948,9456,103
1473818381968,9450,103
1473818381988,9452,103
1473818382008,9438,103
1473818382028,9434,103
1473818382048,9446,103
1473818382068,9466,103
1473818382088,9488,103
1473818382108,9492,103
1473818382128,9489,103
1473818382148,9486,103
1473818382168,9476,103
1473818382188,9470,103
1473818382208,9461,103
1473818382228,9479,103
1473818382248,9487,103
1473818382268,9514,103
1473818382288,9520,103
1473818382308,9512,103
1473818382328,9482,103
1473818382348,9437,103
1473818382368,9387,103
1473818382388,9377,103
1473818382408,9360,103
1473818382428,9345,103
1473818382448,9329,103
1473818382468,9316,103
1473818382488,9313,103
1473818382508,9334,103
1473818382528,9333,103
1473818382548,9330,103
1473818382568,9320,103
1473818382588,9315,103
1473818382608,9314,103
1473818382628,9331,103
1473818382648,9346,103
1473818382668,9338,103
1473818382688,9334,103
1473818382708,9381,103
1473818382728,9371,103
1473818382748,9367,103
1473818382768,9356,103
1473818382788,9343,103
1473818382808,9370,103
1473818382828,9378,103
1473818382848,9408,103
1473818382868,9426,103
1473818382888,9408,103
1473818382908,9387,103
1473818382928,9333,103
1473818382948,9297,103
1473818382968,9284,103
1473818382988,9269,103
1473818383008,9252,103
1473818383028,9219,103
1473818383048,9217,103
1473818383068,9222,103
1473818383088,9207,103
1473818383108,9228,103
1473818383128,9224,103
1473818383148,9238,103
1473818383168,9257,103
1473818383188,9243,103
1473818383208,9272,103
1473818383228,9300,103
1473818383248,9326,103
1473818383268,9333,103
1473818383288,9345,103
1473818383308,9348,103
1473818383328,9349,103
1473818383348,9345,103
1473818383368,9350,103
1473818383388,9366,103
1473818383408,9376,103
1473818383428,9414,103
1473818383448,9420,103
1473818383468,9396,103
1473818383488,9374,103
1473818383508,9328,103
1473818383528,9311,103
1473818383548,9286,103
1473818383568,9275,103
1473818383588,9251,103
1473818383608,9249,103
1473818383628,9272,103
1473818383648,9284,103
1473818383668,9297,103
1473818383688,9301,103
1473818383708,9299,103
1473818383728,9319,103
1473818383748,9335,103
1473818383768,9358,103
1473818383788,9390,103
1473818383808,9417,103
1473818383828,9452,103
1473818383848,9466,103
1473818383868,9479,103
1473818383888,9496,103
1473818383908,9489,103
1473818383928,9505,103
1473818383948,9519,103
1473818383968,9533,103
1473818383988,9539,103
1473818384008,9620,103
1473818384028,9611,103
1473818384048,9612,103
1473818384068,9580,103
1473818384088,9563,103
1473818384108,9548,103
1473818384128,9526,103
1473818384148,9538,103
1473818384168,9510,103
1473818384188,9540,103
1473818384208,9578,103
1473818384228,9595,103
1473818384248,9630,103
1473818384268,9633,103
1473818384288,9613,103
1473818384308,9622,103
1473818384328,9653,103
1473818384348,9696,103
1473818384368,9740,103
1473818384388,9793,103
1473818384408,9789,103
1473818384428,9795,103
1473818384448,9837,103
1473818384468,9868,103
1473818384488,9856,103
1473818384508,9866,103
1473818384528,9876,103
1473818384548,9897,103
1473818384568,9936,103
1473818384588,9959,103
1473818384608,9932,103
1473818384628,9902,103
1473818384648,9879,103
1473818384668,9858,103
1473818384688,9831,103
1473818384708,9810,103
1473818384728,9783,103
1473818384748,9785,103
1473818384768,9780,103
1473818384788,9772,103
1473818384808,9761,103
1473818384828,9761,103
1473818384848,9764,103
1473818384868,9737,103
1473818384888,9723,103
1473818384908,9700,103
1473818384928,9692,103
1473818384948,9724,103
1473818384968,9754,103
1473818384988,9763,103
1473818385008,9771,103
1473818385028,9767,103
1473818385048,9771,103
1473818385068,9754,103
1473818385088,9759,103
1473818385108,9793,103
1473818385128,9802,103
1473818385148,9842,103
1473818385168,9856,103
1473818385188,9834,103
1473818385208,9803,103
1473818385228,9746,103
1473818385248,9713,103
1473818385268,9712,103
1473818385288,9674,103
1473818385308,9655,103
1473818385328,9632,103
1473818385348,9638,103
1473818385368,9644,103
1473818385388,9660,103
1473818385408,9674,103
1473818385428,9672,103
1473818385448,9663,103
1473818385468,9651,103
1473818385488,9636,103
1473818385508,9674,103
1473818385528,9683,103
1473818385548,9670,103
1473818385568,9691,103
1473818385588,9700,103
1473818385608,9728,103
1473818385628,9704,103
1473818385648,9682,103
1473818385668,9686,103
1473818385688,9706,103
1473818385708,9704,103
1473818385728,9734,103
1473818385748,9734,103
1473818385768,9707,103
1473818385788,9680,103
1473818385808,9612,103
1473818385828,9579,103
1473818385848,9561,103
1473818385868,9500,103
1473818385888,9511,103
1473818385908,9506,103
1473818385928,9484,103
1473818385948,9478,103
1473818385968,9484,103
1473818385988,9506,103
1473818386008,9499,103
1473818386028,9495,103
1473818386048,9461,103
1473818386068,9445,103
1473818386088,9471,103
1473818386108,9494,103
1473818386128,9512,103
1473818386148,9505,103
1473818386168,9493,103
1473818386188,9507,103
1473818386208,9510,103
1473818386228,9481,103
1473818386248,9467,103
1473818386268,9473,103
1473818386288,9493,103
1473818386308,9517,103
1473818386328,9526,103
1473818386348,9521,103
1473818386368,9499,103
1473818386388,9466,103
1473818386408,9409,103
1473818386428,9381,103
1473818386448,9356,103
1473818386468,9327,103
1473818386488,9317,103
1473818386508,9315,103
1473818386528,9307,103
1473818386548,9322,103
1473818386568,9322,103
1473818386588,9314,103
1473818386608,9309,103
1473818386628,9304,103
1473818386648,9287,103
1473818386668,9293,103
1473818386688,9327,103
1473818386708,9364,103
1473818386728,9369,103
1473818386748,9373,103
1473818386768,9378,103
1473818386788,9384,103
1473818386808,9383,103
1473818386828,9360,103
1473818386848,9375,103
1473818386868,9386,103
1473818386888,9402,103
1473818386908,9445,103
1473818386928,9439,103
1473818386948,9400,103
1473818386968,9362,103
1473818386988,9317,103
1473818387008,9299,102
1473818387028,9286,102
1473818387048,9270,102
1473818387068,9250,102
1473818387088,9223,102
1473818387108,9203,102
1473818387128,9258,102
1473818387148,9281,102
1473818387168,9250,102
1473818387188,9250,102
1473818387208,9263,102
1473818387228,9272,102
1473818387248,9323,102
1473818387268,9364,102
1473818387288,9376,102
1473818387308,9402,102
1473818387328,9419,102
1473818387348,9421,102
1473818387368,9440,102
1473818387388,9426,102
1473818387408,9430,102
1473818387428,9454,102
1473818387448,9489,102
1473818387468,9519,102
1473818387488,9550,102
1473818387508,9554,102
1473818387528,9526,102
1473818387548,9504,102
1473818387568,9486,102
1473818387588,9456,102
1473818387608,9442,102
1473818387628,9430,102
1473818387648,9410,102
1473818387668,9416,102
1473818387688,9435,102
1473818387708,9450,102
1473818387728,9470,102
1473818387748,9471,102
1473818387768,9484,102
1473818387788,9494,102
1473818387808,9512,102
1473818387828,9543,102
1473818387848,9580,102
1473818387868,9617,102
1473818387888,9628,102
1473818387908,9637,102
1473818387928,9676,102
1473818387948,9694,102
1473818387968,9705,102
1473818387988,9712,102
1473818388008,9735,103
1473818388028,9780,103
1473818388048,9820,103
1473818388068,9870,103
1473818388088,9860,103
1473818388108,9840,103
1473818388128,9844,103
1473818388148,9829,103
1473818388168,9825,103
1473818388188,9817,103
1473818388208,9812,103
1473818388228,9817,103
1473818388248,9825,103
1473818388268,9844,103
1473818388288,9864,103
1473818388308,9888,103
1473818388328,9900,103
1473818388348,9901,103
1473818388368,9912,103
1473818388388,9929,103
1473818388408,9944,103
1473818388428,9983,103
1473818388448,10023,103
1473818388468,10039,103
1473818388488,10048,103
1473818388508,10073,103
1473818388528,10075,103
1473818388548,10075,103
1473818388568,10072,103
1473818388588,10097,103
1473818388608,10100,103
1473818388628,10130,103
1473818388648,10168,103
1473818388668,10156,103
1473818388688,10126,103
1473818388708,10076,103
1473818388728,10016,103
1473818388748,10000,103
1473818388768,9977,103
1473818388788,9947,103
1473818388808,9918,103
1473818388828,9897,103
1473818388848,9896,103
1473818388868,9889,103
1473818388888,9896,103
1473818388908,9893,103
1473818388928,9887,103
1473818388948,9872,103
1473818388968,9860,103
1473818388988,9841,103
1473818389008,9855,102
1473818389028,9867,102
1473818389048,9878,102
1473818389068,9862,102
1473818389088,9849,102
1473818389108,9839,102
1473818389128,9802,102
1473818389148,9778,102
1473818389168,9788,102
1473818389188,9776,102
1473818389208,9796,102
1473818389228,9803,102
1473818389248,9789,102
1473818389268,9777,102
1473818389288,9722,102
1473818389308,9645,102
1473818389328,9604,102
1473818389348,9589,102
1473818389368,9578,102
1473818389388,9546,102
1473818389408,9530,102
1473818389428,9510,102
1473818389448,9509,102
1473818389468,9527,102
1473818389488,9514,102
1473818389508,9512,102
1473818389528,9495,102
1473818389548,9479,102
1473818389568,9477,102
1473818389588,9487,102
1473818389608,9488,102
1473818389628,9470,102
1473818389648,9476,102
1473818389668,9479,102
1473818389688,9518,102
1473818389708,9509,102
1473818389728,9482,102
1473818389748,9487,102
1473818389768,9502,102
1473818389788,9502,102
1473818389808,9536,102
1473818389828,9529,102
1473818389848,9514,102
1473818389868,9496,102
1473818389888,9446,102
1473818389908,9401,102
1473818389928,9382,102
1473818389948,9358,102
1473818389968,9345,102
1473818389988,9328,102
1473818390008,9318,102
1473818390028,9314,102
1473818390048,9323,102
1473818390068,9331,102
1473818390088,9335,102
1473818390108,9332,102
1473818390128,9326,102
1473818390148,9315,102
1473818390168,9329,102
1473818390188,9360,102
1473818390208,9365,102
1473818390228,9353,102
1473818390248,9376,102
1473818390268,9353,102
1473818390288,9404,102
1473818390308,9370,102
1473818390328,9364,102
1473818390348,9366,102
1473818390368,9393,102
1473818390388,9420,102
1473818390408,9434,102
1473818390428,9430,102
1473818390448,9412,102
1473818390468,9370,102
1473818390488,9349,102
1473818390508,9321,102
1473818390528,9299,102
1473818390548,9276,102
1473818390568,9251,102
1473818390588,9256,102
1473818390608,9241,102
1473818390628,9270,102
1473818390648,9272,102
1473818390668,9255,102
1473818390688,9259,102
1473818390708,9254,102
1473818390728,9254,102
1473818390748,9265,102
1473818390768,9291,102
1473818390788,9312,102
1473818390808,9323,102
1473818390828,9320,102
1473818390848,9334,102
1473818390868,9334,102
1473818390888,9332,102
1473818390908,9332,102
1473818390928,9344,102
1473818390948,9364,102
1473818390968,9389,102
1473818390988,9419,102
1473818391008,9395,102
1473818391028,9361,102
1473818391048,9322,102
1473818391068,9281,102
1473818391088,9266,102
1473818391108,9250,102
1473818391128,9219,102
1473818391148,9200,102
1473818391168,9181,102
1473818391188,9182,102
1473818391208,9203,102
1473818391228,9198,102
1473818391248,9189,102
1473818391268,9171,102
1473818391288,9168,102
1473818391308,9172,102
1473818391328,9180,102
1473818391348,9209,102
1473818391368,9228,102
1473818391388,9238,102
1473818391408,9259,102
1473818391428,9274,102
1473818391448,9282,102
1473818391468,9275,102
1473818391488,9291,102
1473818391508,9324,102
1473818391528,9353,102
1473818391548,9395,102
1473818391568,9412,102
1473818391588,9384,102
1473818391608,9370,102
1473818391628,9356,102
1473818391648,9332,102
1473818391668,9322,102
1473818391688,9290,102
1473818391708,9289,102
1473818391728,9295,102
1473818391748,9303,102
1473818391768,9317,102
1473818391788,9336,102
1473818391808,9363,102
1473818391828,9375,102
1473818391848,9382,102
1473818391868,9395,102
1473818391888,9419,102
1473818391908,9456,102
1473818391928,9500,102
1473818391948,9530,102
1473818391968,9548,102
1473818391988,9566,102
1473818392008,9584,101
1473818392028,9599,101
1473818392048,9606,101
1473818392068,9636,101
1473818392088,9669,101
1473818392108,9723,101
1473818392128,9781,101
1473818392148,9778,101
1473818392168,9776,101
1473818392188,9766,101
1473818392208,9755,101
1473818392228,9758,101
1473818392248,9752,101
1473818392268,9768,101
1473818392288,9769,101
1473818392308,9778,101
1473818392328,9806,101
1473818392348,9820,101
1473818392368,9840,101
1473818392388,9855,101
1473818392408,9855,101
1473818392428,9876,101
1473818392448,9889,101
1473818392468,9913,101
1473818392488,9954,101
1473818392508,9981,101
1473818392528,10004,101
1473818392548,10024,101
1473818392568,10027,101
1473818392588,10023,101
1473818392608,10002,101
1473818392628,10006,101
1473818392648,10040,101
1473818392668,10073,101
1473818392688,10102,101
1473818392708,10096,101
1473818392728,10077,101
1473818392748,10043,101
1473818392768,9998,101
1473818392788,9965,101
1473818392808,9940,101
1473818392828,9906,101
1473818392848,9894,101
1473818392868,9870,101
1473818392888,9833,101
1473818392908,9809,101
1473818392928,9826,101
1473818392948,9872,101
1473818392968,9847,101
1473818392988,9829,101
1473818393008,9810,101
1473818393028,9771,101
1473818393048,9780,101
1473818393068,9837,101
1473818393088,9841,101
1473818393108,9838,101
1473818393128,9809,101
1473818393148,9809,101
1473818393168,9816,101
1473818393188,9787,101
1473818393208,9800,101
1473818393228,9810,101
1473818393248,9848,101
1473818393268,9835,101
1473818393288,9814,101
1473818393308,9788,101
1473818393328,9732,101
1473818393348,9700,101
1473818393368,9681,101
1473818393388,9661,101
1473818393408,9651,101
1473818393428,9628,101
1473818393448,9623,101
1473818393468,9615,101
1473818393488,9607,101
1473818393508,9612,101
1473818393528,9602,101
1473818393548,9594,101
1473818393568,9586,101
1473818393588,9555,101
1473818393608,9560,101
1473818393628,9575,101
1473818393648,9589,101
1473818393668,9593,101
1473818393688,9592,101
1473818393708,9586,101
1473818393728,9555,101
1473818393748,9540,101
1473818393768,9551,101
1473818393788,9554,101
1473818393808,9584,101
1473818393828,9590,101
1473818393848,9571,101
1473818393868,9567,101
1473818393888,9504,101
1473818393908,9460,101
1473818393928,9431,101
1473818393948,9414,101
1473818393968,9396,101
1473818393988,9368,101
1473818394008,9347,99
1473818394028,9347,99
1473818394048,9349,99
1473818394068,9377,99
1473818394088,9384,99
1473818394108,9370,99
1473818394128,9352,99
1473818394148,9327,99
1473818394168,9326,99
1473818394188,9354,99
1473818394208,9370,99
1473818394228,9379,99
1473818394248,9368,99
1473818394268,9371,99
1473818394288,9368,99
1473818394308,9354,99
1473818394328,9356,99
1473818394348,9372,99
1473818394368,9396,99
1473818394388,9422,99
1473818394408,9423,99
1473818394428,9402,99
1473818394448,9362,99
1473818394468,9318,99
1473818394488,9300,99
1473818394508,9288,99
1473818394528,9268,99
1473818394548,9242,99
1473818394568,9220,99
1473818394588,9232,99
1473818394608,9239,99
1473818394628,9248,99
1473818394648,9258,99
1473818394668,9244,99
1473818394688,9256,99
1473818394708,9254,99
1473818394728,9268,99
1473818394748,9296,99
1473818394768,9330,99
1473818394788,9358,99
1473818394808,9363,99
1473818394828,9372,99
1473818394848,9376,99
1473818394868,9371,99
1473818394888,9393,99
1473818394908,9416,99
1473818394928,9438,99
1473818394948,9484,99
1473818394968,9485,99
1473818394988,9470,99
1473818395008,9439,97
1473818395028,9410,97
1473818395048,9395,97
1473818395068,9368,97
1473818395088,9358,97
1473818395108,9352,97
1473818395128,9352,97
1473818395148,9375,97
1473818395168,9396,97
1473818395188,9424,97
1473818395208,9437,97
1473818395228,9444,97
1473818395248,9451,97
1473818395268,9458,97
1473818395288,9480,97
1473818395308,9520,97
1473818395328,9560,97
1473818395348,9583,97
1473818395368,9582,97
1473818395388,9598,97
1473818395408,9624,97
1473818395428,9626,97
1473818395448,9632,97
1473818395468,9657,97
1473818395488,9682,97
1473818395508,9749,97
1473818395528,9786,97
1473818395548,9784,97
1473818395568,9751,97
1473818395588,9739,97
1473818395608,9728,97
1473818395628,9710,97
1473818395648,9709,97
1473818395668,9704,97
1473818395688,9704,97
1473818395708,9733,97
1473818395728,9766,97
1473818395748,9789,97
1473818395768,9811,97
1473818395788,9816,97
1473818395808,9841,97
1473818395828,9854,97
1473818395848,9862,97
1473818395868,9887,97
1473818395888,9925,97
1473818395908,9970,97
1473818395928,9981,97
1473818395948,9966,97
1473818395968,10030,97
1473818395988,10030,97
1473818396008,10034,98
1473818396028,10074,98
1473818396048,10085,98
1473818396068,10088,98
1473818396088,10147,98
1473818396108,10153,98
1473818396128,10136,98
1473818396148,10127,98
1473818396168,10092,98
1473818396188,10072,98
1473818396208,10040,98
1473818396228,10033,98
1473818396248,10011,98
1473818396268,10006,98
1473818396288,10000,98
1473818396308,10000,98
1473818396328,10020,98
1473818396348,10032,98
1473818396368,10040,98
1473818396388,10031,98
1473818396408,10009,98
1473818396428,10001,98
1473818396448,10005,98
1473818396468,10044,98
1473818396488,10054,98
1473818396508,10044,98
1473818396528,10056,98
1473818396548,10047,98
1473818396568,10020,98
1473818396588,9999,98
1473818396608,9994,98
1473818396628,9991,98
1473818396648,10001,98
1473818396668,10001,98
1473818396688,9985,98
1473818396708,9946,98
1473818396728,9900,98
1473818396748,9834,98
1473818396768,9805,98
1473818396788,9769,98
1473818396808,9733,98
1473818396828,9712,98
1473818396848,9707,98
1473818396868,9697,98
1473818396888,9696,98
1473818396908,9687,98
1473818396928,9678,98
1473818396948,9674,98
1473818396968,9654,98
1473818396988,9631,98
1473818397008,9618,98
1473818397028,9628,98
1473818397048,9655,98
1473818397068,9662,98
1473818397088,9656,98
1473818397108,9647,98
1473818397128,9643,98
1473818397148,9629,98
1473818397168,9598,98
1473818397188,9610,98
1473818397208,9612,98
1473818397228,9631,98
1473818397248,9656,98
1473818397268,9650,98
1473818397288,9628,98
1473818397308,9579,98
1473818397328,9516,98
1473818397348,9500,98
1473818397368,9479,98
1473818397388,9461,98
1473818397408,9438,98
1473818397428,9413,98
1473818397448,9414,98
1473818397468,9430,98
1473818397488,9434,98
1473818397508,9430,98
1473818397528,9412,98
1473818397548,9410,98
1473818397568,9405,98
1473818397588,9401,98
1473818397608,9422,98
1473818397628,9442,98
1473818397648,9442,98
1473818397668,9452,98
1473818397688,9440,98
1473818397708,9439,98
1473818397728,9419,98
1473818397748,9400,98
1473818397768,9408,98
1473818397788,9423,98
1473818397808,9449,98
1473818397828,9471,98
1473818397848,9478,98
1473818397868,9470,98
1473818397888,9436,98
1473818397908,9385,98
1473818397928,9355,98
1473818397948,9339,98
1473818397968,9325,98
1473818397988,9314,98
1473818398008,9304,98
1473818398028,9308,98
1473818398048,9318,98
1473818398068,9333,98
1473818398088,9326,98
1473818398108,9320,98
1473818398128,9314,98
1473818398148,9307,98
1473818398168,9326,98
1473818398188,9354,98
1473818398208,9386,98
1473818398228,9398,98
1473818398248,9398,98
1473818398268,9410,98
1473818398288,9440,98
1473818398308,9444,98
1473818398328,9433,98
1473818398348,9422,98
1473818398368,9457,98
1473818398388,9468,98
1473818398408,9504,98
1473818398428,9522,98
1473818398448,9490,98
1473818398468,9468,98
1473818398488,9442,98
1473818398508,9427,98
1473818398528,9409,98
1473818398548,9386,98
1473818398568,9379,98
1473818398588,9377,98
1473818398608,9397,98
1473818398628,9418,98
1473818398648,9425,98
1473818398668,9440,98
1473818398688,9452,98
1473818398708,9465,98
1473818398728,9489,98
1473818398748,9508,98
1473818398768,9545,98
1473818398788,9589,98
1473818398808,9619,98
1473818398828,9648,98
1473818398848,9668,98
1473818398868,9695,98
1473818398888,9715,98
1473818398908,9711,98
1473818398928,9719,98
1473818398948,9744,98
1473818398968,9774,98
1473818398988,9794,98
1473818399008,9838,98
1473818399028,9855,98
1473818399048,9836,98
1473818399068,9813,98
1473818399088,9806,98
1473818399108,9804,98
1473818399128,9790,98
1473818399148,9802,98
1473818399168,9800,98
1473818399188,9821,98
1473818399208,9840,98
1473818399228,9865,98
1473818399248,9877,98
1473818399268,9879,98
1473818399288,9890,98
1473818399308,9914,98
1473818399328,9927,98
1473818399348,9934,98
1473818399368,9948,98
1473818399388,10000,98
1473818399408,10051,98
1473818399428,10078,98
1473818399448,10095,98
1473818399468,10107,98
1473818399488,10091,98
1473818399508,10106,98
1473818399528,10136,98
1473818399548,10144,98
1473818399568,10183,98
1473818399588,10225,98
1473818399608,10226,98
1473818399628,10198,98
1473818399648,10141,98
1473818399668,10095,98
1473818399688,10054,98
1473818399708,10044,98
1473818399728,10018,98
1473818399748,9995,98
1473818399768,9982,98
1473818399788,9964,98
1473818399808,9966,98
1473818399828,9972,98
1473818399848,9976,98
1473818399868,9955,98
1473818399888,9931,98
1473818399908,9920,98
1473818399928,9919,98
1473818399948,9940,98
1473818399968,9958,98
1473818399988,9954,98
1473818400008,9961,99
1473818400028,9970,99
1473818400048,9959,99
1473818400068,9928,99
1473818400088,9900,99
1473818400108,9916,99
1473818400128,9895,99
1473818400148,9903,99
1473818400168,9920,99
1473818400188,9892,99
1473818400208,9887,99
1473818400228,9842,99
1473818400248,9785,99
1473818400268,9755,99
1473818400288,9725,99
1473818400308,9701,99
1473818400328,9681,99
1473818400348,9655,99
1473818400368,9643,99
1473818400388,9633,99
1473818400408,9634,99
1473818400428,9634,99
1473818400448,9621,99
1473818400468,9609,99
1473818400488,9582,99
1473818400508,9581,99
1473818400528,9593,99
1473818400548,9603,99
1473818400568,9617,99
1473818400588,9615,99
1473818400608,9607,99
1473818400628,9608,99
1473818400648,9585,99
1473818400668,9560,99
1473818400688,9568,99
1473818400708,9572,99
1473818400728,9590,99
1473818400748,9617,99
1473818400768,9607,99
1473818400788,9592,99
1473818400808,9554,99
1473818400828,9516,99
1473818400848,9480,99
1473818400868,9468,99
1473818400888,9447,99
1473818400908,9422,99
1473818400928,9414,99
1473818400948,9397,99
1473818400968,9396,99
1473818400988,9415,99
1473818401008,9404,99
1473818401028,9405,99
1473818401048,9399,99
1473818401068,9398,99
1473818401088,9400,99
1473818401108,9408,99
1473818401128,9424,99
1473818401148,9439,99
1473818401168,9434,99
1473818401188,9437,99
1473818401208,9436,99
1473818401228,9429,99
1473818401248,9415,99
1473818401268,9412,99
1473818401288,9429,99
1473818401308,9437,99
1473818401328,9479,99
1473818401348,9477,99
1473818401368,9458,99
1473818401388,9426,99
1473818401408,9382,99
1473818401428,9345,99
1473818401448,9343,99
1473818401468,9320,99
1473818401488,9303,99
1473818401508,9282,99
1473818401528,9276,99
1473818401548,9291,99
1473818401568,9300,99
1473818401588,9306,99
1473818401608,9300,99
1473818401628,9292,99
1473818401648,9305,99
1473818401668,9318,99
1473818401688,9354,99
1473818401708,9381,99
1473818401728,9390,99
1473818401748,9416,99
1473818401768,9414,99
1473818401788,9420,99
1473818401808,9428,99
1473818401828,9413,99
1473818401848,9442,99
1473818401868,9461,99
1473818401888,9492,99
1473818401908,9527,99
1473818401928,9514,99
1473818401948,9494,99
1473818401968,9468,99
1473818401988,9438,99
1473818402008,9421,99
1473818402028,9390,99
